 59 04 14 22 15  9  6  7  7  7 15198.0193
 59 04 15 27  6  7  4  5  7 15  6189.0174
 59 04 16  9  5  6 12  4  4  6  5188.0153
 59 04 17  2  4 12 12 12  5  6  6190.0126
 59 04 18  9  3  3  5  4  6  6  2181.0114
 59 04 19  3  3  3  5  5  7  3  7196.0117
 59 04 20  3  5  4  6  7  5  4  3203.0135
 59 04 21 12  9  9 15  7  9  3  2203.0128
 59 04 22  3  2  2  3  3  4  3  2199.0138
 59 04 23  0  2  2 27 39 48111 94213.0186
 59 04 24 22 27 32 27 39 32  9 27213.0186
 59 04 25 15 22 27 12 15 27 32 22211.0203
 59 04 26 22 27 12 15  7 15 15 32218.0204
 59 04 27 15 12 18  7 15 15  6 22212.0175
 59 04 28  6  7 12 15  9  6  9 32216.0172
 59 04 29 27 22 15 15 32 48 27  9211.0160
 59 04 30  7  7 15  7 39 48 39  7220.0141
 59 05 01  5 22  7  9 12  5  7  7204.0120
 59 05 02  7 12  9  4  4  3  6 12194.0112
 59 05 03  4  4  4  4  5  5  6 22195.0113
 59 05 04 15  6  9 15 12  9 15 48184.0105
 59 05 05 94 56 15 27 27  7  4  2186.0112
 59 05 06  3  3  2  4  4  5  2  3202.0138
 59 05 07  5  3  4  5  4  4  4 15208.0156
 59 05 08 18 56 56 48 22 27 12 27244.0188
 59 05 09 18 12 12 22 22 22 12 12249.0238
 59 05 10 12  9 18 22  7 18 15 15259.0262
 59 05 11 15  9 27 15 22 22 22 80264.0287
 59 05 12132111111 67111236 56 39266.0276
 59 05 13  6  9 22 12 12 15 15 18264.0257
 59 05 14  5  5  2  5 12  6  3  3244.0227
 59 05 15  9  7 12 39 48 56 39 56228.0204
 59 05 16 80 67 67 22  9  6  7 32222.0182
 59 05 17  6  5 12 15 22 27  9  9224.0187
 59 05 18 18 39 27  9  9 18 22 48213.0198
 59 05 19 18 15  6 15 15 12 15 15199.0185
 59 05 20 15  6  9  9  6  9 18  9201.0187
 59 05 21 15 12  9 12  6  9 22 18201.0151
 59 05 22 18  9 18 15  7 22 15 15201.0145
 59 05 23 22 18  9  9  6  9 12  9198.0149
 59 05 24 18 27 67 48 39 27 39154199.0143
 59 05 25 94 22 22 18  9 15 12  9203.0178
 59 05 26 18  4  3  7  5  5  9  6205.0188
 59 05 27  9  6  5  5  4  2  3  4208.0177
 59 05 28  2  4  3  3  4  2  3  5195.0132
 59 05 29  3  2  2  3  2  3  2  6176.0 99
 59 05 30  4  2  2  6 18  7  5  3177.0106
 59 05 31  9 18  9  9 48 22 27 32179.0131
 59 06 01 12  7  7  5  4  6  9  7193.0152
 59 06 02  9 12 15 18 27 15 27 32198.0133
 59 06 03 18 27 12 18 22 15  7  9198.0152
 59 06 04 22 15 27 22 12 12 22 48190.0166
